Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,302",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,503",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,640",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,363",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,355",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,SHERIDAN,91,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,156",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,VALLEY,105,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,650",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,29,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,714",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,GRANITE,39,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,LAKE,47,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,675,25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,LINCOLN,53,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,MINERAL,61,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,63,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,POWELL,77,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,680,25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,81,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,323,25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,89,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,129",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,896",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,PARK,67,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,979",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,127",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,SWEET GRASS,97,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,593",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"16,742",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,11,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,600,25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,17,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,764,25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,FALLON,25,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,798,25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,POWDER RIVER,75,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,434",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,PRAIRIE,79,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,777",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,87,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,142",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHEAST,90,WIBAUX,109,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,168",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,BEAVERHEAD,1,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,392",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,31,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"31,738",25.4
CENSUS,2017,YEAR,,COUNTY,MONTANA,30,SOUTHWEST,70,MADISON,57,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,015",25.4
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,NORTHWEST,10,BANNER,7,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,750,64.9
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,NORTHWEST,10,CHEYENNE,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,162,64.9
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,NORTHWEST,10,GARDEN,69,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,NORTHWEST,10,KIMBALL,105,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,825,64.9
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,NORTHWEST,10,SHERIDAN,161,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,NORTHWEST,10,SIOUX,165,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,SOUTH,80,FRANKLIN,61,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,SOUTH,80,HARLAN,83,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,SOUTHEAST,90,NEMAHA,127,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,16,64.9
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,SOUTHWEST,70,CHASE,29,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,SOUTHWEST,70,PERKINS,135,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEVADA,32,NORTHEAST,30,ELKO,7,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEVADA,32,NORTHEAST,30,EUREKA,11,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,500,55.5
CENSUS,2017,YEAR,,COUNTY,NEVADA,32,NORTHWEST,10,CHURCHILL,1,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEVADA,32,NORTHWEST,10,HUMBOLDT,13,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEVADA,32,NORTHWEST,10,PERSHING,27,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,615,55.5
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,CENTRAL,50,BURLINGTON,5,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,CENTRAL,50,MIDDLESEX,23,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,CENTRAL,50,MONMOUTH,25,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,NORTH,20,HUNTERDON,19,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,NORTH,20,SUSSEX,37,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,NORTH,20,WARREN,41,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,SOUTH,80,CUMBERLAND,11,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,119,32.7
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,SOUTH,80,GLOUCESTER,15,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,380,32.7
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,SOUTH,80,SALEM,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,427,32.7
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,CURRY,9,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,MORA,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,TAOS,55,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,CHAVES,5,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,717,28.3
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,LUNA,29,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,CAYUGA,11,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,797,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,CHENANGO,17,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,78,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,CORTLAND,23,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,170,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,HERKIMER,43,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,116,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,MADISON,53,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,279",(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,ONEIDA,65,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,707,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,OSWEGO,75,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,OTSEGO,77,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,ALBANY,1,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,MONTGOMERY,57,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,202,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,RENSSELAER,83,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,40,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,SARATOGA,91,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,SCHOHARIE,95,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,90,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,WASHINGTON,115,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,133,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,LONG ISLAND,91,SUFFOLK,103,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,26,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHEAST,30,ESSEX,31,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,3,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHEAST,30,FRANKLIN,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,309,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHERN,20,JEFFERSON,45,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,77,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHERN,20,LEWIS,49,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,128,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHERN,20,ST LAWRENCE,89,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,383,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,DELAWARE,25,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,11,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,ORANGE,71,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,235,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,ULSTER,111,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,WESTCHESTER,119,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,218,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHERN,80,TIOGA,107,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHWEST,70,ALLEGANY,3,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHWEST,70,CHAUTAUQUA,13,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,383",(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,GENESEE,37,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,139,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,MONROE,55,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,ONTARIO,69,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,202,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,ORLEANS,73,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,221,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,SENECA,99,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,040",(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,WAYNE,117,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,WYOMING,121,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,134,(H)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,YATES,123,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,589,(H)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,13,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,628,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,3,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,35,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,268,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,37,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,340,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,57,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,574,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,279,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,97,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,565,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,581,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,558",71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,196,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,998,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,1,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,345,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,80,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
